FID_,LEFT_FID,RIGHT_FID,ORIG_FID,X,Y
,21,6,22,321807,3352195
,21,6,22,313589,3352631
,21,6,22,313866,3361008
,21,6,22,295593,3364997
,21,6,22,295504,3366299
,21,6,22,294150,3366687
,21,6,22,293553,3365148
,21,6,22,286987,3366869
,21,6,22,288888,3380075
,21,6,22,283759,3380746
,21,6,22,284520,3384591
,21,6,22,279699,3385672
,21,6,22,280843,3394415
,21,6,22,271636,3395766
,21,6,22,272216,3398206
,21,6,22,258479,3400801
,21,6,22,257331,3388513
,21,6,22,237093,3390948
,20,5,23,19203,3363238
,20,5,23,14842,3364198
,20,5,23,15587,3373670
,20,5,23,8563,3373511
,20,5,23,8828,3380460
,20,5,23,8627,3384184
,20,5,23,9299,3391669
,20,5,23,11578,3391843
,20,5,23,11539,3397308
,20,5,23,3447,3398796
,20,5,23,5087,3405100
,20,5,23,-460,3405977
,20,5,23,-2204,3402152
,20,5,23,-7964,3403834
,12,6,24,237093,3390948
,12,6,24,239041,3406702
,12,6,24,239214,3408257
,12,6,24,231227,3409384
,20,18,25,-72697,3417705
,20,18,25,-73371,3410646
,20,18,25,-82225,3411138
,20,18,25,-84361,3395024
,20,18,25,-88680,3395412
,20,18,25,-89100,3391518
,20,18,25,-93816,3392134
,20,18,25,-94936,3383340
,20,18,25,-109759,3384294
,20,18,25,-104908,3379211
,20,18,25,-104082,3377234
,20,18,25,-104479,3375929
,20,18,25,-103935,3375020
,20,18,25,-104575,3373980
,20,18,25,-105453,3373259
,20,18,25,-106627,3372636
,20,18,25,-106987,3371532
,20,18,25,-107607,3369833
,20,18,25,-109380,3369643
,20,18,25,-111757,3361675
,20,18,25,-116084,3362420
,20,18,25,-116447,3360713
,20,18,25,-115853,3358730
,20,18,25,-115749,3357164
,20,18,25,-116129,3356251
,20,18,25,-117261,3355519
,20,18,25,-117321,3354227
,20,18,25,-115973,3353189
,20,18,25,-114870,3352706
,20,18,25,-115601,3350789
,20,18,25,-113713,3349756
,20,18,25,-111476,3349159
,20,18,25,-110049,3346447
,20,18,25,-108386,3343417
,20,18,25,-108086,3341266
,20,18,25,-107547,3339163
,20,18,25,-106740,3338000
,20,18,25,-106432,3336920
,20,18,25,-104920,3336540
,20,18,25,-104276,3336208
,20,18,25,-104257,3335036
,20,18,25,-105339,3333228
,20,18,25,-106217,3331927
,20,18,25,-106610,3330734
,20,18,25,-107024,3328538
,20,18,25,-110329,3329712
,20,18,25,-110876,3327654
,20,18,25,-110737,3326568
,20,18,25,-110403,3325810
,20,18,25,-110068,3325956
,20,18,25,-109586,3325930
,20,18,25,-109609,3325205
,20,18,25,-109275,3324604
,20,18,25,-108858,3323910
,20,18,25,-108867,3323263
,20,18,25,-108650,3322732
,20,18,25,-108891,3321948
,20,18,25,-108740,3321229
,20,18,25,-108410,3321197
,20,18,25,-108055,3321443
,20,18,25,-107680,3320940
,20,18,25,-107129,3320678
,20,18,25,-106856,3320190
,20,18,25,-106839,3319833
,20,18,25,-107180,3319531
,20,18,25,-108037,3319211
,20,18,25,-114633,3319967
,20,18,25,-113695,3318754
,20,18,25,-112291,3317817
,20,18,25,-111738,3316572
,20,18,25,-112839,3315971
,20,18,25,-113746,3315677
,20,18,25,-114530,3315792
,20,18,25,-114972,3318405
,20,18,25,-115541,3319127
,20,18,25,-117293,3320312
,20,18,25,-117856,3321346
,20,18,25,-118052,3321977
,20,18,25,-118544,3321860
,20,18,25,-119632,3321004
,20,18,25,-120182,3320164
,20,18,25,-120089,3318454
,20,18,25,-119411,3317293
,-1,15,26,602694,3419085
,-1,15,26,603012,3418269
,-1,15,26,603875,3417233
,-1,15,26,603135,3405914
,-1,15,26,593064,3406531
,-1,15,26,578007,3408071
,-1,15,26,578041,3406358
,-1,15,26,576031,3390234
,-1,15,26,551242,3392033
,-1,15,26,550026,3379744
,-1,15,26,549484,3374318
,-1,15,26,541098,3375781
,-1,15,26,540198,3359797
,-1,15,26,540069,3357768
,-1,15,26,538511,3358034
,-1,15,26,485478,3362273
,-1,15,26,481634,3362570
,-1,15,26,477127,3363049
,-1,15,26,477505,3345849
,-1,15,26,451897,3347762
,-1,15,26,452648,3364916
,-1,15,26,448046,3365172
,-1,15,26,423607,3367073
,-1,15,26,423359,3367099
,-1,15,26,423323,3366724
,12,3,27,141387,3420621
,12,3,27,142884,3419902
,12,3,27,142761,3411223
,12,3,27,145198,3410924
,12,3,27,144520,3401909
,12,3,27,150810,3401063
,12,3,27,150898,3398209
,12,3,27,147830,3398132
,12,3,27,147393,3394954
,12,3,27,146221,3394881
,12,3,27,146067,3393870
,12,3,27,144698,3393533
,12,3,27,144319,3395202
,12,3,27,142808,3395608
,12,3,27,141954,3393240
,12,3,27,140531,3393304
,12,3,27,140402,3391256
,12,3,27,142235,3389668
,12,3,27,142460,3388483
,12,3,27,142933,3387219
,12,3,27,143370,3386065
,12,3,27,144600,3386485
,12,3,27,145801,3385833
,5,3,28,19203,3363238
,5,3,28,20168,3363021
,5,3,28,30299,3362626
,5,3,28,31177,3367563
,5,3,28,45871,3366467
,5,3,28,48185,3378298
,5,3,28,62306,3377576
,5,3,28,61787,3379987
,5,3,28,62467,3381349
,5,3,28,64257,3381438
,5,3,28,64346,3382365
,5,3,28,64057,3382728
,5,3,28,62392,3384883
,5,3,28,61598,3386977
,5,3,28,61167,3387572
,5,3,28,63148,3388991
,5,3,28,63995,3388058
,5,3,28,64654,3386375
,5,3,28,65360,3384838
,5,3,28,66718,3385678
,5,3,28,67228,3385700
,5,3,28,68338,3385052
,5,3,28,69972,3386167
,5,3,28,70972,3385708
,5,3,28,72106,3384437
,5,3,28,73757,3383714
,5,3,28,75742,3383601
,5,3,28,76132,3383297
,5,3,28,76772,3382832
,5,3,28,77363,3382856
,5,3,28,78897,3380336
,5,3,28,78575,3379001
,5,3,28,79423,3378106
,5,3,28,80748,3377579
,5,3,28,80913,3378765
,5,3,28,81173,3378348
,5,3,28,81385,3375921
,5,3,28,81652,3374589
,5,3,28,86797,3371847
,5,3,28,88043,3382733
,5,3,28,100179,3381581
,5,3,28,103160,3384101
,5,3,28,103864,3389578
,5,3,28,108320,3389359
,5,3,28,111083,3397381
,5,3,28,112983,3397108
,5,3,28,113346,3406036
,5,3,28,110826,3406645
,5,3,28,111340,3413458
,5,3,28,113321,3414271
,5,3,28,112695,3418201
,5,3,28,122847,3418172
,5,3,28,122881,3421935
,5,3,28,138741,3423392
,5,3,28,139039,3420603
,5,3,28,141387,3420621
,20,16,29,-52604,3427855
,20,16,29,-54702,3426260
,20,16,29,-55656,3425516
,20,16,29,-64885,3424542
,20,16,29,-66369,3422429
,20,16,29,-67482,3421034
,20,16,29,-68892,3419812
,20,16,29,-70617,3419033
,20,16,29,-72697,3417705
,20,2,30,-7964,3403834
,20,2,30,-8693,3402497
,20,2,30,-17496,3409736
,20,2,30,-18547,3407042
,20,2,30,-38315,3409159
,20,2,30,-39902,3409589
,20,2,30,-37708,3425248
,20,2,30,-51891,3426327
,20,2,30,-52604,3427855
,17,7,31,-277344,3434538
,17,7,31,-277105,3428341
,17,7,31,-275480,3428208
,17,7,31,-275550,3420940
,17,7,31,-276094,3419720
,17,7,31,-275339,3418495
,17,7,31,-276443,3417242
,17,7,31,-275145,3411419
,17,7,31,-271203,3410634
,17,7,31,-269771,3409648
,17,7,31,-271071,3408677
,17,7,31,-275722,3408545
,17,7,31,-277637,3408432
,17,7,31,-277810,3409643
,17,7,31,-279772,3407576
,17,7,31,-278506,3406320
,17,7,31,-279045,3396282
,17,7,31,-270943,3395476
,18,16,32,-72697,3417705
,18,16,32,-74817,3416523
,18,16,32,-76069,3415993
,18,16,32,-82768,3412534
,18,16,32,-85885,3410480
,18,16,32,-88247,3408488
,18,16,32,-99833,3409677
,18,16,32,-101462,3410249
,18,16,32,-104105,3410306
,18,16,32,-105405,3411719
,18,16,32,-106080,3412130
,18,16,32,-108731,3412537
,18,16,32,-108762,3412560
,18,16,32,-116992,3412788
,18,16,32,-118061,3407713
,18,16,32,-118885,3403802
,18,16,32,-121703,3404627
,18,16,32,-123147,3405292
,18,16,32,-124954,3405458
,18,16,32,-125789,3404496
,18,16,32,-125953,3402939
,18,16,32,-125945,3401845
,18,16,32,-125340,3401120
,18,16,32,-127231,3400073
,18,16,32,-128053,3400952
,18,16,32,-128267,3402311
,18,16,32,-130723,3402738
,18,16,32,-132087,3403003
,18,16,32,-133505,3403225
,18,16,32,-133330,3401589
,18,16,32,-135604,3399903
,18,16,32,-136443,3401510
,18,16,32,-139190,3403786
,18,16,32,-140371,3402138
,18,16,32,-149515,3402380
,18,16,32,-149545,3403888
,18,16,32,-161968,3406988
,18,16,32,-161968,3411231
,18,16,32,-165718,3412204
,18,16,32,-165645,3428917
,18,16,32,-179946,3430225
,18,16,32,-179049,3432345
,18,16,32,-177858,3434270
,18,16,32,-177312,3436074
,18,16,32,-176968,3437407
,18,17,33,-176968,3437407
,18,17,33,-187396,3437487
,18,17,33,-188593,3431845
,18,17,33,-189259,3423850
,18,17,33,-189467,3414400
,18,17,33,-196666,3414271
,18,17,33,-197845,3403122
,18,17,33,-198496,3399216
,18,17,33,-201517,3398421
,18,17,33,-208002,3398383
,18,17,33,-208306,3399944
,18,17,33,-212661,3399731
,18,17,33,-216067,3399396
,18,17,33,-215554,3398503
,18,17,33,-215192,3396883
,18,17,33,-215292,3394620
,18,17,33,-215083,3393613
,18,17,33,-215099,3392496
,18,17,33,-215461,3391323
,18,17,33,-215594,3390136
,18,17,33,-216769,3388176
,18,17,33,-216761,3383985
,18,17,33,-218215,3383474
,19,6,34,314793,3414956
,19,6,34,316076,3416094
,19,6,34,315561,3417525
,19,6,34,314979,3419039
,19,6,34,316844,3419459
,19,6,34,317346,3421320
,19,6,34,317512,3423184
,19,6,34,317925,3425127
,19,6,34,316986,3424434
,19,6,34,316102,3424296
,19,6,34,315657,3424691
,19,6,34,314995,3428226
,19,6,34,313514,3428010
,19,6,34,313085,3427142
,19,6,34,312045,3426106
,19,6,34,310863,3425751
,19,6,34,308992,3425793
,19,6,34,308974,3424940
,19,6,34,310110,3424114
,19,6,34,312178,3423094
,19,6,34,314017,3423196
,19,6,34,313900,3421460
,19,6,34,313124,3420134
,19,6,34,312651,3419441
,19,6,34,311619,3419918
,19,6,34,311665,3421154
,19,6,34,311516,3421689
,19,6,34,310401,3422786
,19,6,34,309892,3423422
,19,6,34,307758,3425065
,19,6,34,307121,3425534
,19,6,34,307265,3426880
,19,6,34,307046,3428361
,19,6,34,305496,3428456
,19,6,34,305598,3429854
,19,6,34,304748,3430528
,19,6,34,304282,3431472
,19,6,34,304473,3433830
,19,6,34,303517,3434875
,19,6,34,302368,3437325
,19,6,34,301892,3439288
,19,6,34,302048,3441676
,19,6,34,298836,3440573
,19,6,34,296684,3441224
,19,6,34,296529,3440997
,19,6,34,296859,3438865
,19,6,34,295013,3438290
,19,6,34,295480,3436685
,19,6,34,296802,3437338
,19,6,34,297853,3436142
,19,6,34,299535,3434991
,19,6,34,302244,3428311
,19,6,34,298454,3428335
,19,6,34,298536,3426315
,19,6,34,300220,3425971
,19,6,34,301934,3423211
,19,6,34,302407,3419547
,19,6,34,304081,3417456
,19,6,34,305421,3417218
,19,6,34,307939,3414353
,19,6,34,309746,3415794
,19,6,34,311393,3416336
,19,6,34,313497,3416663
,19,6,34,314793,3414956
,17,16,35,-176968,3437407
,17,16,35,-176651,3439759
,17,16,35,-178645,3441204
,17,16,35,-179898,3442733
,17,16,35,-182884,3443239
,17,16,35,-183638,3446073
,17,16,35,-185249,3449702
,17,16,35,-186775,3451384
,17,16,35,-189323,3453012
,17,16,35,-188580,3454601
,-1,7,36,-329882,3320711
,-1,7,36,-331299,3320184
,-1,7,36,-332254,3321260
,-1,7,36,-333676,3320522
,-1,7,36,-336193,3318298
,-1,7,36,-337912,3315630
,-1,7,36,-338503,3315754
,-1,7,36,-340888,3316153
,-1,7,36,-342967,3316467
,-1,7,36,-343557,3316603
,-1,7,36,-346140,3317036
,-1,7,36,-347339,3317278
,-1,7,36,-346961,3318663
,-1,7,36,-347188,3320355
,-1,7,36,-348346,3323147
,-1,7,36,-348187,3324521
,-1,7,36,-348678,3324648
,-1,7,36,-348313,3326225
,-1,7,36,-348590,3326465
,-1,7,36,-352458,3327323
,-1,7,36,-357714,3328170
,-1,7,36,-357975,3328668
,-1,7,36,-358153,3329011
,-1,7,36,-357931,3329582
,-1,7,36,-357771,3330765
,-1,7,36,-358004,3332391
,-1,7,36,-357984,3332793
,-1,7,36,-357647,3333688
,-1,7,36,-357595,3334781
,-1,7,36,-357430,3335862
,-1,7,36,-357317,3336165
,-1,7,36,-357308,3336466
,-1,7,36,-357496,3336766
,-1,7,36,-358085,3337084
,-1,7,36,-358264,3337304
,-1,7,36,-358343,3337704
,-1,7,36,-358932,3338023
,-1,7,36,-359600,3338585
,-1,7,36,-359617,3340369
,-1,7,36,-361030,3339943
,-1,7,36,-361489,3341089
,-1,7,36,-364881,3341117
,-1,7,36,-365669,3341458
,-1,7,36,-366967,3343309
,-1,7,36,-367340,3344324
,-1,7,36,-368156,3347572
,-1,7,36,-368338,3348174
,-1,7,36,-368373,3349377
,-1,7,36,-366644,3348186
,-1,7,36,-366193,3349113
,-1,7,36,-366749,3350136
,-1,7,36,-367251,3351916
,-1,7,36,-366832,3354439
,-1,7,36,-366201,3355281
,-1,7,36,-362520,3357305
,-1,7,36,-362659,3358306
,-1,7,36,-365579,3357827
,-1,7,36,-367457,3362432
,-1,7,36,-367519,3363022
,-1,7,36,-366638,3362996
,-1,7,36,-366017,3363188
,-1,7,36,-365997,3363735
,-1,7,36,-366448,3364646
,-1,7,36,-368368,3366655
,-1,7,36,-370742,3369152
,-1,7,36,-373142,3367111
,-1,7,36,-375531,3367302
,-1,7,36,-376499,3367665
,-1,7,36,-376554,3368299
,-1,7,36,-376455,3368659
,-1,7,36,-375321,3375804
,-1,7,36,-378649,3376885
,-1,7,36,-378162,3381027
,-1,7,36,-379520,3382074
,-1,7,36,-381702,3384088
,-1,7,36,-381651,3387706
,-1,7,36,-381463,3391680
,-1,7,36,-380475,3391514
,-1,7,36,-380248,3391814
,-1,7,36,-383033,3394054
,-1,7,36,-383504,3394746
,-1,7,36,-383763,3395695
,-1,7,36,-383643,3396097
,-1,7,36,-383116,3396722
,-1,7,36,-382876,3397335
,-1,7,36,-382443,3400204
,-1,7,36,-383720,3402603
,-1,7,36,-383032,3404624
,-1,7,36,-382034,3407082
,-1,7,36,-381785,3407975
,-1,7,36,-382742,3410809
,-1,7,36,-382965,3412304
,-1,7,36,-383567,3414459
,-1,7,36,-383137,3415342
,-1,7,36,-382954,3416926
,-1,7,36,-382708,3418111
,-1,7,36,-382841,3419405
,-1,7,36,-383125,3421525
,-1,7,36,-381647,3423435
,-1,7,36,-381710,3424160
,-1,7,36,-381754,3425333
,-1,7,36,-381386,3427143
,-1,7,36,-380271,3429398
,-1,7,36,-378396,3428885
,-1,7,36,-375655,3431779
,-1,7,36,-374870,3433544
,-1,7,36,-374920,3434627
,-1,7,36,-375944,3436367
,-1,7,36,-376143,3436580
,-1,7,36,-376609,3437115
,-1,7,36,-376511,3437283
,-1,7,36,-376090,3437685
,-1,7,36,-375259,3438143
,-1,7,36,-375130,3439015
,-1,7,36,-375006,3439417
,-1,7,36,-374355,3440321
,-1,7,36,-373886,3441975
,-1,7,36,-373265,3442322
,-1,7,36,-372899,3443909
,-1,7,36,-372035,3447281
,-1,7,36,-371573,3448644
,-1,7,36,-371092,3450420
,-1,7,36,-370593,3452509
,-1,7,36,-370273,3455088
,-1,7,36,-370388,3455482
,7,0,37,-277344,3434538
,7,0,37,-278109,3434622
,7,0,37,-278848,3434370
,7,0,37,-280325,3435096
,7,0,37,-288109,3436576
,7,0,37,-288714,3432508
,7,0,37,-290746,3432682
,7,0,37,-290801,3429440
,7,0,37,-292976,3429638
,7,0,37,-293684,3427449
,7,0,37,-296640,3427941
,7,0,37,-296291,3430967
,7,0,37,-304394,3432232
,7,0,37,-301487,3435287
,7,0,37,-302939,3435842
,7,0,37,-302744,3437258
,7,0,37,-305368,3437874
,7,0,37,-303780,3442726
,7,0,37,-301486,3442185
,7,0,37,-300933,3444062
,7,0,37,-303280,3445190
,7,0,37,-302127,3447876
,7,0,37,-300368,3447338
,7,0,37,-300288,3448955
,7,0,37,-300568,3449528
,7,0,37,-298534,3452047
,7,0,37,-300525,3451966
,7,0,37,-300453,3452956
,7,0,37,-302842,3453181
,7,0,37,-304075,3453975
,7,0,37,-308741,3454612
,7,0,37,-309678,3453689
,7,0,37,-311995,3457992
,7,0,37,-308702,3458596
,7,0,37,-310492,3461628
,7,0,37,-309086,3464814
,7,0,37,-309482,3466161
,7,0,37,-309737,3465614
,7,0,37,-310264,3465237
,7,0,37,-311295,3465265
,7,0,37,-311909,3464862
,7,0,37,-313395,3464900
,7,0,37,-314620,3464543
,7,0,37,-314881,3463716
,7,0,37,-317270,3463874
,7,0,37,-320054,3464339
,7,0,37,-322444,3463671
,7,0,37,-322869,3463286
,7,0,37,-323345,3463522
,7,0,37,-323709,3463232
,7,0,37,-324009,3463283
,7,0,37,-324138,3463688
,7,0,37,-324354,3463787
,7,0,37,-325039,3462845
,7,0,37,-323737,3460545
,7,0,37,-323802,3454937
,7,0,37,-322840,3453769
,7,0,37,-320626,3453076
,7,0,37,-320551,3451422
,7,0,37,-321090,3450913
,7,0,37,-326746,3452151
,7,0,37,-328423,3453277
,7,0,37,-328909,3453806
,7,0,37,-330881,3453674
,7,0,37,-332295,3454407
,7,0,37,-333884,3455853
,7,0,37,-335621,3453750
,7,0,37,-333899,3452402
,7,0,37,-334401,3442633
,7,0,37,-335349,3441494
,7,0,37,-329645,3439634
,7,0,37,-330632,3437702
,7,0,37,-335924,3440116
,7,0,37,-337468,3439866
,7,0,37,-338874,3439300
,7,0,37,-339891,3438763
,7,0,37,-340324,3440354
,7,0,37,-341543,3440488
,7,0,37,-342148,3443822
,7,0,37,-340795,3443764
,7,0,37,-340656,3444569
,7,0,37,-341710,3445964
,7,0,37,-340953,3447962
,7,0,37,-341462,3448518
,7,0,37,-342599,3447612
,7,0,37,-343744,3448300
,7,0,37,-344365,3449093
,7,0,37,-346386,3449523
,7,0,37,-347770,3449464
,7,0,37,-349214,3448615
,7,0,37,-350359,3446490
,7,0,37,-354282,3447135
,7,0,37,-357282,3446856
,7,0,37,-359055,3447089
,7,0,37,-361552,3448757
,7,0,37,-362748,3448841
,7,0,37,-363871,3451418
,7,0,37,-364476,3452662
,7,0,37,-366003,3454263
,7,0,37,-366345,3454614
,7,0,37,-368382,3455195
,7,0,37,-370388,3455482
,13,6,38,318264,3477772
,13,6,38,317088,3446782
,13,6,38,329191,3445003
,13,6,38,328223,3435305
,13,6,38,327227,3433505
,13,6,38,327020,3431143
,13,6,38,325094,3430432
,13,6,38,325141,3429170
,13,6,38,327182,3429949
,13,6,38,327908,3427867
,13,6,38,327347,3425482
,13,6,38,327433,3424034
,13,6,38,327634,3422664
,13,6,38,327506,3421677
,13,6,38,326917,3420108
,13,6,38,326025,3418095
,13,6,38,324407,3413784
,13,6,38,321406,3413467
,13,6,38,319470,3404134
,13,6,38,323661,3403362
,13,6,38,322723,3393618
,13,6,38,340162,3392679
,13,6,38,340419,3384983
,13,6,38,347585,3384153
,13,6,38,343839,3358126
,13,6,38,354229,3357334
,13,6,38,351622,3340382
,14,6,39,231227,3409384
,14,6,39,233235,3428023
,14,6,39,249913,3426065
,14,6,39,252866,3443744
,14,6,39,257809,3443322
,14,6,39,257920,3450759
,14,6,39,262725,3450783
,14,6,39,263739,3454207
,14,6,39,268829,3454038
,14,6,39,269410,3456625
,14,6,39,270319,3457716
,14,6,39,273804,3459049
,14,6,39,272890,3459982
,14,6,39,271059,3461491
,14,6,39,273357,3461912
,14,6,39,275736,3462296
,14,6,39,277123,3464022
,14,6,39,294451,3463356
,14,6,39,296241,3480098
,6,4,40,318264,3477772
,6,4,40,296241,3480098
,12,5,41,163467,3482218
,12,5,41,163997,3474660
,12,5,41,162700,3473223
,12,5,41,162576,3464483
,12,5,41,159238,3464089
,12,5,41,159222,3455478
,12,5,41,150095,3454479
,12,5,41,149881,3447044
,12,5,41,142130,3447144
,12,5,41,141923,3431539
,12,5,41,141387,3420621
,5,2,42,115529,3482262
,5,2,42,115611,3465108
,5,2,42,68347,3464307
,5,2,42,68349,3448775
,5,2,42,68942,3447861
,5,2,42,68822,3431871
,5,2,42,29887,3430736
,5,2,42,29760,3429151
,5,2,42,27738,3429558
,5,2,42,24457,3429767
,5,2,42,24487,3431463
,5,2,42,22637,3431628
,5,2,42,22361,3429663
,5,2,42,14638,3430402
,5,2,42,13670,3431926
,5,2,42,13480,3434881
,5,2,42,11707,3436113
,5,2,42,9914,3436018
,5,2,42,7466,3435019
,5,2,42,7925,3433983
,5,2,42,8102,3432321
,5,2,42,7474,3431461
,5,2,42,7529,3430490
,5,2,42,7753,3428829
,5,2,42,6795,3427053
,5,2,42,6986,3423663
,5,2,42,-4521,3424150
,5,2,42,-6441,3414047
,5,2,42,-7964,3403834
,33,5,43,115529,3482262
,33,5,43,123880,3482248
,33,5,43,123982,3477943
,33,5,43,124149,3473026
,33,5,43,124117,3467845
,33,5,43,124065,3464729
,33,5,43,129175,3464988
,33,5,43,129791,3464956
,33,5,43,134683,3464925
,33,5,43,136992,3465007
,33,5,43,137092,3471610
,33,5,43,137222,3479107
,33,5,43,137273,3479879
,33,5,43,137373,3482005
,33,5,43,143165,3481946
,33,5,43,149083,3481981
,33,5,43,155330,3482120
,33,5,43,163467,3482218
,16,2,44,-52604,3427855
,16,2,44,-48060,3435262
,16,2,44,-59177,3453701
,16,2,44,-62440,3454217
,16,2,44,-65156,3457627
,16,2,44,-64918,3459954
,16,2,44,-70177,3465605
,16,2,44,-71775,3466319
,16,2,44,-75088,3471647
,16,2,44,-73548,3474369
,16,2,44,-74442,3480158
,16,2,44,-75051,3482314
,17,0,45,-188580,3454601
,17,0,45,-204095,3455538
,17,0,45,-203982,3458448
,17,0,45,-203328,3459839
,17,0,45,-203590,3461732
,17,0,45,-203599,3463130
,17,0,45,-203698,3464767
,17,0,45,-203388,3465922
,17,0,45,-198219,3465725
,17,0,45,-197189,3481689
,17,0,45,-204727,3483014
,17,0,45,-204683,3490164
,17,0,45,-211989,3491056
,17,0,45,-211915,3498318
,17,0,45,-216138,3499059
,17,0,45,-215832,3506954
,17,0,45,-227925,3507974
,17,0,45,-227501,3509421
,17,0,45,-228656,3511894
,17,0,45,-230140,3510778
,17,0,45,-232438,3510714
,17,0,45,-235332,3509453
,17,0,45,-236856,3507973
,17,0,45,-238136,3506387
,17,0,45,-239700,3506668
,17,0,45,-241557,3506344
,17,0,45,-243830,3505693
,17,0,45,-245709,3504870
,17,0,45,-247072,3504613
,17,0,45,-248819,3505918
,17,0,45,-249555,3507606
,17,0,45,-250854,3508252
,17,0,45,-252118,3508471
,17,0,45,-255402,3508062
,17,0,45,-254948,3499557
,17,0,45,-257790,3499362
,17,0,45,-260704,3499254
,17,0,45,-262453,3498417
,17,0,45,-262248,3496353
,17,0,45,-261108,3494619
,17,0,45,-253048,3493975
,17,0,45,-252755,3488661
,17,0,45,-251791,3488152
,17,0,45,-249722,3486576
,17,0,45,-249180,3486737
,17,0,45,-248975,3486632
,17,0,45,-249508,3478158
,17,0,45,-251221,3478096
,17,0,45,-252468,3466075
,17,0,45,-256662,3466404
,17,0,45,-256658,3463785
,17,0,45,-260404,3464409
,17,0,45,-263077,3466161
,17,0,45,-263930,3464885
,17,0,45,-263846,3463357
,17,0,45,-263788,3461954
,17,0,45,-263418,3460660
,17,0,45,-262176,3459456
,17,0,45,-260766,3458574
,17,0,45,-262762,3458931
,17,0,45,-263554,3450523
,17,0,45,-272583,3451049
,17,0,45,-273376,3441165
,17,0,45,-273654,3440202
,17,0,45,-273506,3439362
,17,0,45,-273637,3439429
,17,0,45,-274826,3438820
,17,0,45,-275306,3438176
,17,0,45,-275460,3436857
,17,0,45,-276855,3434833
,17,0,45,-277344,3434538
,16,0,46,-153239,3522854
,16,0,46,-155214,3520489
,16,0,46,-155405,3519158
,16,0,46,-157089,3517606
,16,0,46,-157437,3516763
,16,0,46,-157553,3514959
,16,0,46,-159622,3514857
,16,0,46,-166533,3505479
,16,0,46,-166241,3504727
,16,0,46,-170550,3500064
,16,0,46,-171448,3498859
,16,0,46,-171401,3496165
,16,0,46,-172083,3494748
,16,0,46,-173460,3492629
,16,0,46,-176131,3490725
,16,0,46,-179234,3490957
,16,0,46,-182516,3491694
,16,0,46,-189716,3490498
,16,0,46,-191687,3490342
,16,0,46,-192567,3490080
,16,0,46,-194203,3489549
,16,0,46,-195448,3489074
,16,0,46,-190147,3486835
,16,0,46,-189916,3484788
,16,0,46,-189330,3482677
,16,0,46,-188516,3481647
,16,0,46,-187054,3480683
,16,0,46,-186734,3478888
,16,0,46,-187132,3477056
,16,0,46,-187714,3476597
,16,0,46,-187929,3473782
,16,0,46,-187392,3471193
,16,0,46,-186206,3470323
,16,0,46,-184374,3469741
,16,0,46,-182508,3467751
,16,0,46,-182090,3462188
,16,0,46,-182320,3461105
,16,0,46,-184107,3462621
,16,0,46,-186117,3462810
,16,0,46,-186918,3461436
,16,0,46,-187008,3459072
,16,0,46,-186397,3458022
,16,0,46,-186849,3457130
,16,0,46,-187136,3455448
,16,0,46,-187428,3454716
,16,0,46,-188580,3454601
,16,1,47,-75051,3482314
,16,1,47,-78054,3481423
,16,1,47,-79308,3481787
,16,1,47,-81174,3482769
,16,1,47,-82343,3483434
,16,1,47,-83693,3484494
,16,1,47,-82663,3485763
,16,1,47,-84005,3486500
,16,1,47,-85062,3487843
,16,1,47,-85785,3489246
,16,1,47,-86675,3491378
,16,1,47,-87468,3492871
,16,1,47,-87541,3494012
,16,1,47,-89261,3494325
,16,1,47,-90431,3494915
,16,1,47,-90602,3496783
,16,1,47,-94190,3496804
,16,1,47,-107761,3497752
,16,1,47,-108713,3497805
,16,1,47,-110543,3498267
,16,1,47,-111437,3498643
,16,1,47,-112814,3500007
,16,1,47,-113783,3501055
,16,1,47,-114372,3502929
,16,1,47,-113894,3503827
,16,1,47,-113157,3504450
,16,1,47,-111663,3505114
,16,1,47,-110855,3504662
,16,1,47,-110421,3503788
,16,1,47,-109179,3504462
,16,1,47,-109810,3505632
,16,1,47,-111148,3506994
,16,1,47,-110034,3508631
,16,1,47,-107985,3509557
,16,1,47,-107216,3513796
,16,1,47,-107908,3515861
,16,1,47,-111326,3516354
,16,1,47,-113756,3515767
,16,1,47,-115888,3515941
,16,1,47,-120285,3517304
,16,1,47,-122547,3518101
,16,1,47,-123460,3516572
,16,1,47,-124787,3517147
,16,1,47,-127270,3516985
,16,1,47,-128034,3517516
,16,1,47,-129910,3518818
,16,1,47,-131877,3519242
,16,1,47,-135661,3519685
,16,1,47,-139662,3521303
,16,1,47,-142048,3523705
,16,1,47,-142478,3524193
,16,1,47,-142792,3524016
,16,1,47,-144109,3522231
,16,1,47,-148871,3523972
,16,1,47,-153239,3522854
,14,4,48,296241,3480098
,14,4,48,296068,3483409
